order_id,customer_id,order_date,shipping_date,order_status,shipping_city,shipping_state
14584,1825,2025-06-25,2025-06-29,Delivered,Haldia,Tamil Nadu
14585,3298,2026-08-28,2026-08-31,Processing,Nanded,Kerala
14586,3543,2025-03-28,2025-04-02,Delivered,Pune,Tamil Nadu
14587,3957,2024-10-23,2024-10-30,Shipped,Khammam,Tamil Nadu
14588,2262,2024-12-30,2025-01-03,Delivered,Pudukkottai,Maharashtra
14589,1108,2024-10-08,2024-10-13,Cancelled,Nagpur,Gujarat
14590,1612,2026-01-19,2026-01-23,Shipped,Raurkela Industrial Township,Telangana
14591,4844,2024-10-07,2024-10-08,Delivered,Chinsurah,Maharashtra
14592,4213,2025-01-24,2025-01-31,Delivered,Tirunelveli,Andhra Pradesh
14593,1805,2024-10-06,2024-10-09,Processing,Siliguri,Andhra Pradesh
14594,2715,2026-04-20,2026-04-22,Delivered,Jaunpur,Tamil Nadu
14595,3397,2025-01-02,2025-01-06,Shipped,Kalyan-Dombivli,Delhi
14596,2152,2025-12-21,2025-12-28,Delivered,Korba,Tamil Nadu
14597,1165,2025-04-04,2025-04-06,Delivered,Gaya,Maharashtra
14598,53,2024-10-06,2024-10-08,Delivered,Bihar Sharif,Andhra Pradesh
14599,4901,2026-07-21,2026-07-23,Delivered,Khora ,Gujarat
14600,3578,2025-11-17,2025-11-22,Shipped,Madhyamgram,Delhi
14601,1300,2025-09-06,2025-09-09,Processing,Rajpur Sonarpur,Tamil Nadu
14602,4938,2025-04-30,2025-05-03,Delivered,Mathura,Andhra Pradesh
14603,4592,2025-08-30,2025-09-05,Cancelled,Dhule,Andhra Pradesh
14604,1440,2024-10-18,2024-10-20,Delivered,Kamarhati,Tamil Nadu
14605,3988,2025-05-20,2025-05-24,Shipped,Navi Mumbai,Delhi
14606,3988,2026-01-26,2026-01-31,Delivered,Pali,Karnataka
14607,1617,2026-04-12,2026-04-15,Delivered,Orai,Kerala
14608,2633,2025-08-29,2025-08-30,Delivered,Rohtak,Telangana
14609,2222,2025-12-10,2025-12-11,Delivered,Kottayam,Telangana
14610,763,2026-08-25,2026-08-27,Cancelled,Dhule,Gujarat
14611,1193,2026-04-18,2026-04-19,Delivered,Ujjain,West Bengal
14612,2892,2025-05-25,2025-05-28,Cancelled,Shahjahanpur,Tamil Nadu
14613,430,2026-06-08,2026-06-10,Delivered,North Dumdum,Rajasthan
14614,1198,2026-01-24,2026-01-28,Processing,Jamshedpur,Tamil Nadu
14615,2696,2025-05-20,2025-05-25,Processing,Vasai-Virar,Karnataka
14616,4468,2025-05-02,2025-05-08,Processing,Bidar,Kerala
14617,1233,2026-09-10,2026-09-13,Delivered,Tumkur,West Bengal
14618,2269,2025-03-23,2025-03-24,Delivered,Warangal,Tamil Nadu
14619,856,2026-08-10,2026-08-13,Processing,Noida,Telangana
14620,1703,2024-09-19,2024-09-21,Delivered,Proddatur,Andhra Pradesh
14621,4582,2026-04-28,2026-05-01,Shipped,Patna,Karnataka
14622,843,2025-08-15,2025-08-21,Shipped,Kochi,Tamil Nadu
14623,227,2026-09-09,2026-09-10,Delivered,Dewas,Gujarat
14624,767,2026-04-14,2026-04-15,Delivered,Mirzapur,Karnataka
14625,752,2026-04-20,2026-04-23,Shipped,Tezpur,Andhra Pradesh
14626,1695,2026-07-23,2026-07-27,Processing,Adoni,Kerala
14627,3023,2025-02-14,2025-02-19,Shipped,Mehsana,West Bengal
14628,2388,2025-06-02,2025-06-08,Delivered,Chapra,Tamil Nadu
14629,581,2026-03-02,2026-03-08,Processing,Salem,Gujarat
14630,2193,2025-05-29,2025-06-02,Cancelled,Pune,Kerala
14631,2508,2025-11-03,2025-11-04,Processing,Haldia,Kerala
14632,4333,2025-02-21,2025-02-26,Delivered,Saharsa,West Bengal
14633,1616,2025-04-29,2025-05-05,Processing,Darbhanga,Rajasthan
14634,828,2025-06-14,2025-06-20,Delivered,Pondicherry,Delhi
14635,3642,2026-08-15,2026-08-17,Processing,Madanapalle,West Bengal
14636,2106,2025-07-17,2025-07-18,Shipped,Mathura,Andhra Pradesh
14637,1592,2025-09-27,2025-09-30,Cancelled,Rohtak,Telangana
14638,28,2025-09-21,2025-09-25,Delivered,Ambala,Maharashtra
14639,2442,2026-08-07,2026-08-11,Delivered,Narasaraopet,Kerala
14640,1810,2025-11-21,2025-11-25,Delivered,Tenali,Karnataka
14641,3094,2025-11-17,2025-11-19,Shipped,Satara,Andhra Pradesh
14642,3248,2024-10-30,2024-10-31,Delivered,Navi Mumbai,Karnataka
14643,1378,2026-06-20,2026-06-22,Delivered,Bally,Delhi
14644,4815,2025-05-15,2025-05-19,Processing,South Dumdum,Karnataka
14645,4682,2025-09-08,2025-09-12,Shipped,Mirzapur,Telangana
14646,615,2025-04-09,2025-04-14,Cancelled,Meerut,Tamil Nadu
14647,3390,2024-12-23,2024-12-28,Processing,Belgaum,Karnataka
14648,1178,2026-08-06,2026-08-12,Delivered,Jaipur,Karnataka
14649,2413,2025-03-23,2025-03-28,Processing,Haldia,Maharashtra
14650,266,2025-12-09,2025-12-14,Cancelled,Nadiad,Kerala
14651,508,2025-11-14,2025-11-18,Delivered,Dewas,Kerala
14652,197,2024-10-15,2024-10-21,Delivered,Kota,Telangana
14653,3607,2024-12-22,2024-12-25,Cancelled,Agartala,Gujarat
14654,2229,2025-06-13,2025-06-17,Processing,Aurangabad,Delhi
14655,2662,2025-10-26,2025-10-28,Delivered,Tumkur,Delhi
14656,1945,2025-07-17,2025-07-18,Cancelled,Tenali,Karnataka
14657,1457,2025-06-24,2025-06-30,Delivered,Farrukhabad,Kerala
14658,390,2026-01-23,2026-01-26,Shipped,Jaipur,Andhra Pradesh
14659,2560,2026-01-12,2026-01-18,Delivered,Bulandshahr,Delhi
14660,2632,2026-07-23,2026-07-29,Cancelled,Davanagere,Telangana
14661,3184,2025-05-16,2025-05-18,Delivered,Vijayanagaram,Rajasthan
14662,3820,2025-07-07,2025-07-14,Delivered,Dindigul,West Bengal
14663,283,2026-04-17,2026-04-22,Shipped,Kumbakonam,Kerala
14664,4583,2025-09-02,2025-09-06,Delivered,Ramgarh,Maharashtra
14665,1823,2024-10-19,2024-10-25,Delivered,Secunderabad,Kerala
14666,3219,2025-06-06,2025-06-12,Shipped,Nellore,West Bengal
14667,273,2025-08-07,2025-08-13,Delivered,Korba,Tamil Nadu
14668,1036,2025-02-14,2025-02-20,Cancelled,Ghaziabad,Kerala
14669,2142,2026-01-17,2026-01-22,Delivered,Srinagar,Tamil Nadu
14670,1337,2026-03-14,2026-03-15,Delivered,Aurangabad,West Bengal
14671,1384,2026-03-30,2026-03-31,Delivered,Miryalaguda,Maharashtra
14672,3711,2024-12-23,2024-12-27,Shipped,Thane,Kerala
14673,3652,2025-03-05,2025-03-06,Cancelled,Chittoor,Gujarat
14674,2697,2025-02-13,2025-02-18,Delivered,Visakhapatnam,Rajasthan
14675,387,2025-08-30,2025-09-04,Shipped,Karaikudi,Gujarat
14676,2423,2025-12-29,2025-12-31,Processing,Aurangabad,Kerala
14677,1062,2026-03-08,2026-03-10,Delivered,Suryapet,Kerala
14678,1101,2026-05-12,2026-05-14,Delivered,Hyderabad,Telangana
14679,4505,2026-03-10,2026-03-15,Processing,Kharagpur,Karnataka
14680,4056,2025-08-17,2025-08-21,Delivered,Kollam,Delhi
14681,4650,2026-06-19,2026-06-26,Delivered,Hubli–Dharwad,Telangana
14682,3143,2025-08-20,2025-08-26,Processing,Patna,Karnataka
14683,4976,2025-12-26,2026-01-02,Delivered,Kamarhati,Gujarat
14684,726,2026-08-17,2026-08-20,Delivered,Bokaro,Kerala
14685,1310,2025-10-03,2025-10-04,Delivered,Durg,Kerala
14686,1146,2026-01-01,2026-01-02,Cancelled,Moradabad,Kerala
14687,586,2026-07-06,2026-07-09,Delivered,Meerut,Karnataka
14688,2615,2025-06-24,2025-07-01,Processing,Kollam,Andhra Pradesh
14689,1605,2025-12-24,2025-12-28,Processing,Parbhani,Rajasthan
14690,3345,2025-07-07,2025-07-11,Delivered,Morena,West Bengal
14691,658,2026-02-09,2026-02-12,Delivered,Kottayam,Tamil Nadu
14692,1863,2026-07-30,2026-08-02,Cancelled,Kulti,Rajasthan
14693,1664,2025-12-22,2025-12-24,Delivered,Kakinada,Maharashtra
14694,2994,2026-07-15,2026-07-22,Shipped,Mangalore,Tamil Nadu
14695,1322,2025-06-30,2025-07-05,Delivered,Mysore,West Bengal
14696,3925,2026-06-16,2026-06-21,Cancelled,Ahmednagar,Rajasthan
14697,698,2026-02-17,2026-02-18,Delivered,Saharsa,Karnataka
14698,4935,2025-04-24,2025-05-01,Delivered,Jamnagar,Delhi
14699,1735,2026-07-22,2026-07-28,Shipped,Vadodara,Karnataka
14700,4002,2025-02-23,2025-02-25,Cancelled,Kamarhati,Karnataka
14701,3966,2024-10-15,2024-10-20,Cancelled,Hyderabad,Delhi
14702,4363,2024-12-13,2024-12-19,Cancelled,Nadiad,Gujarat
14703,303,2026-02-09,2026-02-12,Delivered,Allahabad,Kerala
14704,2079,2026-07-06,2026-07-13,Processing,Pallavaram,Telangana
14705,3670,2025-03-14,2025-03-16,Processing,North Dumdum,Telangana
14706,3157,2026-03-07,2026-03-10,Processing,Bharatpur,Kerala
14707,2198,2025-06-19,2025-06-20,Delivered,Hapur,Kerala
14708,2906,2024-11-30,2024-12-07,Cancelled,Kirari Suleman Nagar,Andhra Pradesh
14709,2051,2026-07-08,2026-07-09,Delivered,Mysore,West Bengal
14710,3047,2025-05-09,2025-05-12,Delivered,Kharagpur,Delhi
14711,2355,2026-05-25,2026-06-01,Delivered,Durgapur,Tamil Nadu
14712,3920,2025-05-05,2025-05-11,Cancelled,Ambattur,Delhi
14713,24,2025-08-03,2025-08-09,Delivered,Morena,Maharashtra
14714,1008,2026-05-03,2026-05-07,Cancelled,Bardhaman,Delhi
14715,853,2026-01-19,2026-01-25,Delivered,Chandigarh,Andhra Pradesh
14716,4515,2024-09-30,2024-10-05,Processing,Meerut,Maharashtra
14717,328,2026-01-21,2026-01-26,Delivered,Singrauli,Maharashtra
14718,2563,2026-08-13,2026-08-20,Delivered,Tadipatri,West Bengal
14719,2253,2024-12-07,2024-12-12,Delivered,Pondicherry,Maharashtra
14720,3205,2026-02-09,2026-02-11,Processing,Rampur,Delhi
14721,2026,2026-07-06,2026-07-09,Cancelled,Machilipatnam,Telangana
14722,430,2025-04-12,2025-04-16,Delivered,Serampore,Andhra Pradesh
14723,206,2025-01-12,2025-01-19,Delivered,Sonipat,Karnataka
14724,1161,2026-04-19,2026-04-25,Cancelled,Mysore,Delhi
14725,2847,2025-08-28,2025-08-31,Shipped,Bhimavaram,Karnataka
14726,4893,2024-11-11,2024-11-18,Delivered,Mirzapur,Maharashtra
14727,1779,2026-05-13,2026-05-15,Shipped,Mango,Gujarat
14728,4590,2025-01-31,2025-02-02,Shipped,Alappuzha,Maharashtra
14729,2915,2025-06-12,2025-06-17,Delivered,Rajahmundry,Gujarat
14730,3009,2026-08-13,2026-08-20,Delivered,Mehsana,Delhi
14731,4812,2025-02-18,2025-02-21,Shipped,Nellore,Telangana
14732,4995,2026-07-08,2026-07-10,Cancelled,Bongaigaon,Rajasthan
14733,4436,2025-11-21,2025-11-27,Cancelled,Tadipatri,Maharashtra
14734,3825,2024-11-04,2024-11-05,Processing,Ludhiana,Maharashtra
14735,2219,2026-09-05,2026-09-08,Delivered,Gulbarga,Delhi
14736,2618,2025-03-31,2025-04-04,Delivered,Lucknow,West Bengal
14737,1899,2026-08-28,2026-08-31,Delivered,Mira-Bhayandar,Andhra Pradesh
14738,830,2025-09-01,2025-09-04,Delivered,Gandhinagar,Maharashtra
14739,4890,2026-05-26,2026-05-29,Delivered,Pali,Tamil Nadu
14740,1857,2025-07-24,2025-07-28,Delivered,Dindigul,Kerala
14741,2054,2026-02-20,2026-02-22,Delivered,Chittoor,Telangana
14742,217,2025-11-14,2025-11-16,Delivered,Sagar,Andhra Pradesh
14743,2656,2025-05-07,2025-05-12,Delivered,Jalandhar,Rajasthan
14744,339,2024-12-27,2025-01-02,Delivered,Orai,Tamil Nadu
14745,2026,2025-04-28,2025-04-29,Cancelled,Tiruchirappalli,Telangana
14746,2853,2025-09-28,2025-09-29,Delivered,Shivpuri,West Bengal
14747,917,2025-04-02,2025-04-09,Cancelled,Solapur,West Bengal
14748,2153,2026-03-23,2026-03-26,Delivered,Pimpri-Chinchwad,Karnataka
14749,4837,2026-02-12,2026-02-18,Delivered,Bhalswa Jahangir Pur,Andhra Pradesh
14750,4449,2025-11-24,2025-11-28,Processing,Panihati,Kerala
14751,1669,2025-08-19,2025-08-23,Delivered,Bhubaneswar,West Bengal
14752,4257,2025-08-23,2025-08-29,Delivered,Erode,Delhi
14753,143,2025-10-30,2025-11-04,Delivered,Giridih,Delhi
14754,3050,2026-02-19,2026-02-22,Shipped,Jamnagar,Tamil Nadu
14755,2714,2025-07-13,2025-07-16,Delivered,Bettiah,Gujarat
14756,216,2026-03-06,2026-03-09,Delivered,Bidhannagar,Kerala
14757,2520,2026-08-02,2026-08-04,Delivered,Chandigarh,Rajasthan
14758,4339,2025-05-14,2025-05-17,Shipped,Hapur,Rajasthan
14759,1121,2024-09-20,2024-09-26,Delivered,Mathura,Telangana
14760,4996,2026-07-28,2026-08-04,Shipped,Thiruvananthapuram,Kerala
14761,3563,2026-08-11,2026-08-15,Delivered,Madanapalle,Tamil Nadu
14762,225,2026-09-04,2026-09-08,Delivered,Ranchi,Karnataka
14763,4486,2025-03-09,2025-03-15,Delivered,Panipat,Kerala
14764,3275,2026-07-03,2026-07-07,Delivered,Guntakal,West Bengal
14765,4400,2025-11-16,2025-11-18,Delivered,Bhatpara,Delhi
14766,4700,2025-10-08,2025-10-12,Processing,Jalna,Andhra Pradesh
14767,2793,2026-01-08,2026-01-10,Shipped,Ahmednagar,Andhra Pradesh
14768,1544,2025-04-21,2025-04-26,Shipped,Farrukhabad,West Bengal
14769,670,2026-06-21,2026-06-25,Cancelled,Bhagalpur,Maharashtra
14770,2458,2026-06-05,2026-06-06,Delivered,Yamunanagar,Kerala
14771,2081,2025-04-08,2025-04-13,Processing,Bardhaman,Delhi
14772,3250,2025-12-04,2025-12-07,Delivered,Sonipat,Gujarat
14773,215,2025-12-02,2025-12-06,Delivered,Kulti,Rajasthan
14774,684,2024-12-03,2024-12-08,Cancelled,Kanpur,Kerala
14775,2477,2024-11-11,2024-11-15,Cancelled,Warangal,Telangana
14776,552,2026-06-30,2026-07-05,Delivered,Srinagar,Karnataka
14777,4697,2026-07-20,2026-07-21,Delivered,Etawah,West Bengal
14778,3816,2026-08-05,2026-08-06,Delivered,Panvel,Rajasthan
14779,216,2025-11-05,2025-11-12,Delivered,Ujjain,Andhra Pradesh
14780,2949,2025-02-16,2025-02-22,Processing,Kishanganj,Rajasthan
14781,4668,2025-11-01,2025-11-06,Delivered,Yamunanagar,Gujarat
14782,1238,2024-10-13,2024-10-16,Delivered,Ahmednagar,Karnataka
14783,1513,2025-01-11,2025-01-12,Shipped,Serampore,West Bengal
14784,3387,2024-12-05,2024-12-07,Processing,Shahjahanpur,Karnataka
14785,370,2026-02-09,2026-02-13,Shipped,Dehradun,Kerala
14786,3364,2025-01-30,2025-02-06,Processing,Bilaspur,Kerala
14787,1109,2025-12-08,2025-12-10,Processing,Mirzapur,Maharashtra
14788,3810,2025-09-02,2025-09-08,Delivered,Bhagalpur,West Bengal
14789,2518,2024-11-19,2024-11-22,Delivered,Rewa,Karnataka
14790,1687,2025-11-15,2025-11-20,Processing,Pimpri-Chinchwad,Telangana
14791,286,2026-06-15,2026-06-17,Delivered,Kakinada,Rajasthan
14792,88,2026-06-25,2026-06-30,Delivered,Alwar,Kerala
14793,4048,2025-09-17,2025-09-21,Delivered,Ongole,Rajasthan
14794,3696,2025-02-11,2025-02-15,Delivered,Sasaram,Maharashtra
14795,3916,2024-12-03,2024-12-08,Delivered,Vijayawada,Maharashtra
14796,1964,2025-04-21,2025-04-25,Cancelled,Rajahmundry,Maharashtra
14797,1305,2025-08-24,2025-08-28,Delivered,Bahraich,Delhi
14798,2818,2025-04-20,2025-04-21,Delivered,Panipat,Delhi
14799,3976,2026-06-25,2026-06-28,Delivered,Bhilai,Delhi
14800,1068,2025-08-26,2025-08-30,Delivered,Jammu,Tamil Nadu
14801,3784,2024-09-21,2024-09-26,Delivered,Vellore,Rajasthan
14802,1145,2025-06-08,2025-06-15,Delivered,Guna,West Bengal
14803,1922,2025-09-06,2025-09-10,Delivered,Arrah,Telangana
14804,4053,2025-09-01,2025-09-05,Shipped,Serampore,Andhra Pradesh
14805,3400,2026-04-13,2026-04-14,Shipped,Bidar,Andhra Pradesh
14806,4320,2025-07-18,2025-07-19,Processing,Thanjavur,Maharashtra
14807,3565,2026-01-24,2026-01-31,Cancelled,Bahraich,Rajasthan
14808,3544,2025-01-08,2025-01-12,Delivered,Chandrapur,Maharashtra
14809,4460,2025-01-15,2025-01-18,Delivered,Thrissur,Karnataka
14810,3646,2025-08-21,2025-08-26,Delivered,Raipur,Telangana
14811,3534,2025-09-25,2025-10-01,Delivered,Avadi,Kerala
14812,2414,2025-09-28,2025-10-02,Cancelled,Malegaon,Rajasthan
14813,4800,2026-06-13,2026-06-20,Delivered,Medininagar,Andhra Pradesh
14814,1182,2026-05-28,2026-05-31,Delivered,Bathinda,Tamil Nadu
14815,957,2025-02-20,2025-02-27,Delivered,Phusro,Andhra Pradesh
14816,2058,2025-07-29,2025-08-05,Cancelled,Jodhpur,Andhra Pradesh
14817,3340,2025-07-13,2025-07-17,Delivered,Ramagundam,Karnataka
14818,3356,2026-08-01,2026-08-05,Delivered,Motihari,Kerala
14819,264,2026-02-14,2026-02-20,Processing,Thoothukudi,Maharashtra
14820,2185,2025-04-14,2025-04-17,Cancelled,Bhopal,West Bengal
14821,4950,2025-10-26,2025-10-31,Delivered,Kamarhati,West Bengal
14822,2061,2025-10-25,2025-11-01,Processing,Mahbubnagar,Andhra Pradesh
14823,3915,2025-04-18,2025-04-21,Shipped,Surat,Gujarat
14824,2752,2026-05-17,2026-05-21,Shipped,Tadepalligudem,Kerala
14825,4777,2025-07-24,2025-07-29,Delivered,Srikakulam,Gujarat
14826,3730,2025-12-21,2025-12-27,Delivered,Tadepalligudem,Telangana
14827,2643,2025-09-12,2025-09-16,Processing,Ozhukarai,Kerala
14828,4213,2026-04-14,2026-04-17,Delivered,Kamarhati,Andhra Pradesh
14829,3382,2024-12-05,2024-12-10,Delivered,Miryalaguda,Gujarat
14830,2771,2026-08-06,2026-08-07,Delivered,Lucknow,Kerala
14831,808,2026-07-07,2026-07-08,Delivered,Kadapa,West Bengal
14832,76,2026-04-16,2026-04-20,Delivered,Thoothukudi,Gujarat
14833,1150,2025-08-31,2025-09-04,Delivered,Bhimavaram,Rajasthan
14834,4262,2026-09-10,2026-09-17,Delivered,Bhusawal,Telangana
14835,414,2026-07-08,2026-07-10,Delivered,Jabalpur,Rajasthan
14836,4728,2025-08-13,2025-08-17,Processing,Bhiwani,Telangana
14837,449,2025-09-19,2025-09-23,Delivered,Ramgarh,Rajasthan
14838,2415,2025-10-31,2025-11-01,Delivered,Chinsurah,West Bengal
14839,3003,2025-10-05,2025-10-09,Delivered,Kochi,Karnataka
14840,4146,2026-04-09,2026-04-13,Cancelled,Jamalpur,Andhra Pradesh
14841,2925,2025-02-03,2025-02-09,Delivered,Panihati,Andhra Pradesh
14842,3063,2025-11-24,2025-11-25,Processing,Ulhasnagar,West Bengal
14843,120,2026-02-08,2026-02-14,Delivered,Bhind,Andhra Pradesh
14844,4457,2026-01-06,2026-01-12,Shipped,Allahabad,Maharashtra
14845,2643,2024-11-08,2024-11-15,Cancelled,Tumkur,West Bengal
14846,53,2026-03-15,2026-03-18,Delivered,Arrah,West Bengal
14847,4499,2024-10-02,2024-10-05,Delivered,Kottayam,Rajasthan
14848,2870,2026-05-20,2026-05-25,Delivered,Hubli–Dharwad,Rajasthan
14849,4498,2024-12-09,2024-12-13,Delivered,Jodhpur,Telangana
14850,619,2025-07-10,2025-07-14,Delivered,Deoghar,Gujarat
14851,667,2025-10-03,2025-10-10,Cancelled,Darbhanga,Karnataka
14852,3747,2025-10-20,2025-10-26,Delivered,Karaikudi,Rajasthan
14853,4806,2026-05-12,2026-05-18,Shipped,Bhiwandi,Tamil Nadu
14854,1557,2026-03-13,2026-03-19,Processing,Srikakulam,West Bengal
14855,2869,2026-08-14,2026-08-20,Delivered,Bulandshahr,Andhra Pradesh
14856,1231,2025-09-04,2025-09-11,Shipped,Berhampore,Rajasthan
14857,2727,2026-02-11,2026-02-18,Shipped,Nadiad,Rajasthan
14858,3330,2025-12-05,2025-12-09,Processing,Ramagundam,Kerala
14859,1772,2024-10-06,2024-10-13,Delivered,Nellore,Maharashtra
14860,4433,2024-11-29,2024-12-01,Delivered,Tumkur,Tamil Nadu
14861,1979,2025-02-08,2025-02-15,Shipped,Karaikudi,Kerala
14862,4205,2025-02-17,2025-02-21,Delivered,Dharmavaram,West Bengal
14863,1150,2026-01-11,2026-01-12,Delivered,Surendranagar Dudhrej,Delhi
14864,3348,2024-11-30,2024-12-07,Processing,Pudukkottai,Kerala
14865,3147,2026-06-16,2026-06-20,Delivered,Madhyamgram,Rajasthan
14866,2532,2024-10-05,2024-10-11,Processing,Aligarh,Kerala
14867,2249,2025-08-12,2025-08-14,Processing,Sri Ganganagar,Telangana
14868,2414,2024-11-08,2024-11-11,Delivered,Gulbarga,Gujarat
14869,2689,2026-04-09,2026-04-15,Delivered,Ghaziabad,Delhi
14870,497,2025-01-31,2025-02-05,Cancelled,Kadapa,Kerala
14871,1047,2026-05-01,2026-05-07,Delivered,Jorhat,Gujarat
14872,3602,2026-01-08,2026-01-10,Shipped,Varanasi,Kerala
14873,2101,2025-02-22,2025-02-24,Delivered,Sagar,Rajasthan
14874,4129,2026-04-08,2026-04-10,Cancelled,Katni,Andhra Pradesh
14875,1157,2026-06-20,2026-06-24,Delivered,Panipat,Delhi
14876,3149,2024-09-20,2024-09-23,Processing,Udaipur,Gujarat
14877,2000,2026-04-13,2026-04-18,Shipped,Asansol,Karnataka
14878,2043,2026-08-21,2026-08-23,Delivered,Saharanpur,Telangana
14879,4226,2025-06-16,2025-06-20,Cancelled,Panihati,Gujarat
14880,1529,2025-08-27,2025-08-30,Delivered,Gulbarga,Andhra Pradesh
14881,4567,2024-12-19,2024-12-24,Processing,Buxar,Telangana
14882,4124,2025-11-19,2025-11-24,Delivered,Kollam,Tamil Nadu
14883,3709,2025-02-05,2025-02-10,Shipped,Bikaner,West Bengal
14884,2920,2025-08-25,2025-08-27,Processing,Thane,West Bengal
14885,3438,2025-08-19,2025-08-25,Shipped,Madhyamgram,Andhra Pradesh
14886,2225,2025-07-01,2025-07-08,Cancelled,Amaravati,Maharashtra
14887,1472,2026-02-02,2026-02-03,Delivered,Bharatpur,Karnataka
14888,785,2025-12-10,2025-12-16,Delivered,Kakinada,Gujarat
14889,346,2024-09-30,2024-10-07,Delivered,Sirsa,West Bengal
14890,1506,2025-05-27,2025-05-31,Delivered,Chittoor,West Bengal
14891,568,2026-05-13,2026-05-16,Shipped,Dindigul,Karnataka
14892,2542,2026-05-23,2026-05-26,Delivered,Guna,Maharashtra
14893,3210,2026-05-07,2026-05-14,Processing,Kolkata,Karnataka
14894,4767,2026-03-29,2026-04-05,Delivered,Kishanganj,Delhi
14895,994,2026-06-17,2026-06-18,Delivered,Phusro,Rajasthan
14896,3047,2025-04-08,2025-04-09,Shipped,Mango,Delhi
14897,2000,2026-09-05,2026-09-07,Delivered,Alwar,Kerala
14898,3030,2025-12-11,2025-12-16,Cancelled,Morbi,Gujarat
14899,950,2025-01-11,2025-01-14,Shipped,Bhavnagar,Maharashtra
14900,312,2025-08-30,2025-08-31,Delivered,Bhimavaram,Tamil Nadu
14901,2817,2024-11-11,2024-11-14,Delivered,Rajpur Sonarpur,Telangana
14902,2010,2025-09-04,2025-09-05,Shipped,Vadodara,Delhi
14903,4154,2025-04-15,2025-04-18,Delivered,Ulhasnagar,Andhra Pradesh
14904,4081,2024-09-19,2024-09-20,Processing,Bettiah,Delhi
14905,4990,2025-11-09,2025-11-10,Cancelled,Kakinada,Tamil Nadu
14906,918,2025-12-11,2025-12-16,Delivered,Phusro,Karnataka
14907,1050,2026-09-01,2026-09-08,Delivered,Delhi,Delhi
14908,1846,2026-05-06,2026-05-07,Delivered,Fatehpur,Maharashtra
14909,4803,2024-10-18,2024-10-22,Delivered,Satna,Rajasthan
14910,4779,2026-02-18,2026-02-20,Processing,Dewas,West Bengal
14911,2015,2026-03-04,2026-03-10,Delivered,Shimoga,Karnataka
14912,498,2025-04-26,2025-04-29,Delivered,Chandigarh,Rajasthan
14913,1751,2024-10-22,2024-10-28,Processing,Udupi,Delhi
14914,1617,2025-12-07,2025-12-09,Delivered,Asansol,Maharashtra
14915,1710,2024-11-30,2024-12-04,Shipped,Kakinada,Tamil Nadu
14916,3535,2025-07-28,2025-07-29,Delivered,Bilaspur,Delhi
14917,1914,2026-06-14,2026-06-15,Delivered,Vadodara,Karnataka
14918,531,2025-12-19,2025-12-24,Delivered,Mau,West Bengal
14919,1552,2026-06-19,2026-06-21,Delivered,Siliguri,Delhi
14920,618,2025-10-08,2025-10-10,Delivered,Giridih,Kerala
14921,3762,2025-10-22,2025-10-23,Cancelled,Moradabad,Andhra Pradesh
14922,3721,2026-03-09,2026-03-10,Shipped,Bongaigaon,Karnataka
14923,2334,2024-11-04,2024-11-05,Shipped,Alwar,West Bengal
14924,2929,2025-02-11,2025-02-18,Delivered,Sirsa,Kerala
14925,1281,2024-12-08,2024-12-14,Cancelled,Hosur,Karnataka
14926,4285,2026-05-18,2026-05-22,Processing,Kalyan-Dombivli,West Bengal
14927,118,2025-06-01,2025-06-03,Delivered,Hapur,Tamil Nadu
14928,2048,2024-10-07,2024-10-11,Delivered,Kumbakonam,Gujarat
14929,212,2026-01-25,2026-01-26,Shipped,Khora ,Telangana
14930,1601,2025-11-15,2025-11-20,Delivered,Kadapa,Rajasthan
